Anguilla,2/4/2022,30
Israel,1/26/2022,12599
Latvia,1/2/2022,6304
High income,1/10/2022,6679924
Saint Kitts and Nevis,1/24/2022,43
Guinea-Bissau,1/31/2022,1433
Chad,1/30/2022,1229
India,1/22/2022,7349937
Azerbaijan,2/5/2022,30751
Brazil,2/5/2022,1058167
Djibouti,1/15/2022,608
Luxembourg,1/27/2022,3865
Iceland,1/14/2022,3127
Egypt,1/24/2022,267834
Georgia,1/17/2022,8123
Peru,1/27/2022,124271
Solomon Islands,1/27/2022,1124
Colombia,2/6/2022,232163
World,2/14/2022,23566198
Sri Lanka,2/11/2022,78286
Bahamas,1/28/2022,400
Somalia,1/9/2022,5028
Zambia,1/11/2022,23216
Oman,1/2/2022,11708
Faeroe Islands,1/21/2022,179
Guatemala,1/15/2022,93713
Curacao,1/6/2022,1251
Aruba,1/8/2022,59
Syria,1/12/2022,4079
Chile,2/4/2022,50583
Brazil,1/1/2022,364234
Saint Vincent and the Grenadines,2/10/2022,225
Romania,1/22/2022,15625
Bermuda,1/17/2022,92
Ukraine,1/5/2022,56783
Asia,2/5/2022,11531326
El Salvador,2/6/2022,9649
Bulgaria,2/14/2022,5385
Botswana,1/10/2022,2733
Slovenia,1/10/2022,7021
Japan,1/30/2022,276177
Vanuatu,1/9/2022,736
Afghanistan,1/26/2022,10021
Libya,2/5/2022,10660
South Africa,2/6/2022,53914
Czechia,1/10/2022,75852
Mongolia,1/7/2022,3101
Democratic Republic of Congo,1/20/2022,1009
Serbia,1/12/2022,2795
Ecuador,1/4/2022,51265
Cyprus,2/6/2022,6799
Ukraine,1/9/2022,51825
Switzerland,2/9/2022,13192
Bahamas,1/27/2022,417
United Kingdom,1/27/2022,106776
Namibia,1/20/2022,908
Japan,1/26/2022,224322
Burundi,2/9/2022,71
Luxembourg,2/12/2022,1674
Panama,2/5/2022,15062
Vietnam,2/15/2022,580104
Mali,1/25/2022,
Guatemala,1/6/2022,29966
Togo,1/9/2022,4761
Sudan,1/21/2022,11296
Brunei,1/9/2022,3453
Oceania,1/15/2022,319516
Asia,2/11/2022,15076617
French Polynesia,1/18/2022,722
Faeroe Islands,1/6/2022,319
Sint Maarten (Dutch part),1/14/2022,892
Guernsey,2/2/2022,65
Malta,1/2/2022,6066
South Africa,1/25/2022,64931
Sint Maarten (Dutch part),2/9/2022,59
Sri Lanka,1/25/2022,66585
Cook Islands,1/4/2022,14
Jordan,1/8/2022,35491
Mexico,2/9/2022,490693
Ghana,1/14/2022,87110
Andorra,1/2/2022,865
Uzbekistan,1/12/2022,112119
Mali,1/2/2022,5528
North America,2/8/2022,1369559
Montenegro,2/6/2022,432
Honduras,1/12/2022,14179
Mali,1/5/2022,19049
Syria,1/24/2022,2829
Romania,1/31/2022,18091
China,2/18/2022,5577857
Jordan,1/16/2022,35491
Ecuador,1/16/2022,110806
Portugal,2/18/2022,48520
Central African Republic,1/15/2022,3596
Uruguay,1/13/2022,16486
Angola,1/2/2022,47890
Eswatini,1/5/2022,1515
Zambia,1/25/2022,12895
Peru,2/8/2022,108984
Hungary,1/3/2022,10347
Saint Lucia,1/10/2022,114
Wales,1/17/2022,9950
South America,2/19/2022,1638484
Switzerland,1/17/2022,60167
Romania,1/23/2022,14825
Austria,1/1/2022,34182
Mongolia,1/11/2022,3535
Canada,2/16/2022,104531
Kazakhstan,2/11/2022,14319
Russia,1/26/2022,284397
Guinea,2/5/2022,4343
Sierra Leone,1/30/2022,17437
Sao Tome and Principe,1/12/2022,384
Sri Lanka,1/18/2022,82855
Oceania,1/17/2022,325353
Timor,1/8/2022,1117
Guatemala,2/1/2022,53857
Solomon Islands,2/4/2022,977
Bangladesh,2/17/2022,957674
Sri Lanka,2/5/2022,126474
Luxembourg,1/9/2022,6002
Azerbaijan,1/19/2022,23880
Bangladesh,2/9/2022,957674
Iceland,1/8/2022,923
Timor,2/13/2022,702
Romania,1/14/2022,25378
Ghana,1/30/2022,84487
Georgia,1/14/2022,7797
Papua New Guinea,2/11/2022,802
Kiribati,1/3/2022,640
Colombia,1/27/2022,229647
Kazakhstan,2/6/2022,15861
Tunisia,1/16/2022,17862
Trinidad and Tobago,2/8/2022,1642
Hong Kong,1/24/2022,40451
Vietnam,1/15/2022,1096002
Anguilla,1/29/2022,28
Kiribati,1/16/2022,527
Uzbekistan,1/8/2022,75878
Africa,1/4/2022,1760546
India,2/8/2022,4502216
Oceania,1/16/2022,321503
Paraguay,1/24/2022,14718
Morocco,1/24/2022,56505
Ireland,1/30/2022,9074
Serbia,2/14/2022,2882
Azerbaijan,1/31/2022,26703
Liechtenstein,2/4/2022,84
Panama,1/7/2022,18974
Belize,1/6/2022,338
Cuba,1/23/2022,112190
Oman,1/1/2022,11499
Nepal,1/6/2022,218912
Mongolia,2/6/2022,479
Asia,1/7/2022,21760467
Sudan,1/6/2022,8915
Saint Kitts and Nevis,2/15/2022,220
Curacao,1/30/2022,221
Rwanda,2/17/2022,
Comoros,1/27/2022,609
Samoa,1/16/2022,117
Guatemala,1/28/2022,58509
Pakistan,1/23/2022,635579
Netherlands,1/24/2022,60226
United States,2/12/2022,424822
Saint Kitts and Nevis,1/7/2022,86
World,2/3/2022,20108833
Mauritania,1/9/2022,6733
Cameroon,1/6/2022,254
Guinea,1/29/2022,13395
Kuwait,1/8/2022,12663
Hong Kong,1/9/2022,38288
Cape Verde,1/21/2022,2853
Iraq,1/27/2022,45702
Japan,2/14/2022,702582
Greece,1/1/2022,65701
Lower middle income,1/10/2022,17899977
Slovakia,2/11/2022,3369
Jamaica,2/5/2022,2433
Gibraltar,2/9/2022,87
Spain,2/3/2022,142502
Liberia,2/6/2022,1580
Kosovo,1/29/2022,4505
Mozambique,1/22/2022,163590
Liberia,1/18/2022,1580
South Africa,1/23/2022,70955
South Africa,2/16/2022,120630
British Virgin Islands,1/18/2022,23
Mongolia,1/25/2022,3566
Hungary,1/21/2022,25803
Faeroe Islands,1/31/2022,117
Honduras,2/10/2022,15845
Low income,1/25/2022,929115
Comoros,1/1/2022,2309
Saudi Arabia,2/15/2022,112425
Belize,1/11/2022,616
Togo,1/21/2022,4954
Macao,1/4/2022,1418
Lower middle income,2/5/2022,9782096
Timor,1/26/2022,1461
Kosovo,1/2/2022,1443
Netherlands,2/5/2022,31908
Sri Lanka,1/28/2022,61092
Faeroe Islands,2/16/2022,28
Central African Republic,1/26/2022,4211
North Macedonia,1/29/2022,1128
Iraq,1/1/2022,37798
Gambia,2/17/2022,
Kenya,1/10/2022,67863
Georgia,1/12/2022,7354
Madagascar,1/4/2022,7645
Cayman Islands,1/18/2022,187
Kazakhstan,1/14/2022,10599
Guatemala,1/17/2022,92405
European Union,2/6/2022,1439230
Hungary,2/11/2022,9751
Timor,1/10/2022,1172
Guinea,1/18/2022,157999
Greece,1/12/2022,69445
Armenia,1/16/2022,8376
Nauru,1/1/2022,2
Solomon Islands,1/30/2022,1029
Venezuela,1/11/2022,126261
Eswatini,1/14/2022,2146
World,1/18/2022,29358706
Greece,2/18/2022,25339
Dominica,2/4/2022,107
Wales,1/10/2022,17438
Zambia,1/10/2022,17646
Iran,1/4/2022,401075
Chile,1/2/2022,126988
Samoa,1/1/2022,57
Tunisia,1/5/2022,41728
Hong Kong,1/8/2022,37405
Dominican Republic,1/5/2022,12312
Sierra Leone,1/18/2022,32362
High income,2/20/2022,2737522
Iran,2/15/2022,302466
Lebanon,1/2/2022,16569
Yemen,1/13/2022,1926
Asia,1/18/2022,18740735
Taiwan,1/3/2022,74896
Low income,1/12/2022,934502
Moldova,1/29/2022,5844
Laos,1/27/2022,48048
Poland,2/8/2022,84886
Wales,1/4/2022,17245
Denmark,1/26/2022,17878
Isle of Man,1/21/2022,122
Netherlands,1/15/2022,163375
Pakistan,2/14/2022,2175773
Belgium,1/2/2022,45698
Mongolia,1/28/2022,2576
Trinidad and Tobago,1/30/2022,1908
France,1/26/2022,295602
Jersey,2/13/2022,86
Indonesia,2/6/2022,1252137
Central African Republic,1/4/2022,3596
Trinidad and Tobago,2/19/2022,1596
Taiwan,2/19/2022,262076
Morocco,1/13/2022,61464
China,1/23/2022,4355571
Portugal,1/22/2022,81743
Guinea,1/24/2022,25922
Malta,1/3/2022,6186
Rwanda,1/1/2022,124262
Mauritania,1/26/2022,5239
Lebanon,1/1/2022,16066
Trinidad and Tobago,2/4/2022,1798
Ukraine,1/28/2022,64958
Netherlands,1/22/2022,67625
Croatia,1/16/2022,17922
Bahamas,2/16/2022,336
Sri Lanka,1/1/2022,111972
Democratic Republic of Congo,1/15/2022,4403
Niger,1/1/2022,18757
Greenland,2/2/2022,7
Brazil,1/9/2022,629585
Nepal,2/10/2022,306553
El Salvador,1/21/2022,14068
Norway,2/13/2022,9297
Belize,2/7/2022,557
Jordan,1/11/2022,35491
Ecuador,2/14/2022,69841
Japan,2/4/2022,432529
Brazil,1/26/2022,1091108
Haiti,2/5/2022,695
Scotland,1/20/2022,16095
Tanzania,1/15/2022,33124
Senegal,1/5/2022,459
Poland,1/2/2022,121078
Panama,2/18/2022,12742
Uruguay,1/14/2022,21012
Isle of Man,1/16/2022,179
Bahrain,2/7/2022,2115
Central African Republic,1/13/2022,3596
Kenya,2/16/2022,224478
Kuwait,1/14/2022,13216
Indonesia,1/17/2022,1252137
Netherlands,1/13/2022,194251
Libya,2/17/2022,
Afghanistan,2/2/2022,11157
Low income,1/29/2022,401688
Sudan,1/1/2022,8915
Benin,2/4/2022,14887
Greenland,2/4/2022,7
Malta,2/4/2022,1677
Antigua and Barbuda,1/19/2022,105
Guyana,1/6/2022,1702
Cyprus,1/3/2022,3393
Papua New Guinea,2/14/2022,613
Comoros,1/28/2022,1236
China,2/11/2022,4830143
Croatia,1/26/2022,9271
Spain,1/30/2022,196576
Upper middle income,1/11/2022,11243097
Macao,1/31/2022,1831
Cyprus,1/19/2022,5082
United Arab Emirates,1/22/2022,33915
Tunisia,1/30/2022,9143
Yemen,1/9/2022,1926
Dominican Republic,1/31/2022,41051
Greenland,2/13/2022,12
Comoros,1/12/2022,609
Azerbaijan,1/21/2022,20648
Guyana,1/20/2022,1834
Finland,2/15/2022,11205
Europe,2/14/2022,1497293
Democratic Republic of Congo,1/30/2022,7551
Afghanistan,2/14/2022,14901
Laos,1/9/2022,35334
Somalia,1/18/2022,4042
Scotland,1/17/2022,18502
Denmark,1/15/2022,38582
Kenya,2/8/2022,216960
Switzerland,1/4/2022,46671
Paraguay,2/7/2022,26914
Namibia,1/22/2022,3996
Wales,2/13/2022,3125
Netherlands,1/14/2022,178813
Taiwan,1/22/2022,488355
Seychelles,1/3/2022,299
Laos,1/13/2022,35334
Guinea-Bissau,2/9/2022,9244
Vanuatu,1/1/2022,736
Philippines,2/11/2022,327528
Senegal,1/31/2022,4472
European Union,1/25/2022,2297168
Georgia,1/1/2022,8904
Andorra,1/6/2022,865
Chad,1/7/2022,2544
Saint Lucia,2/1/2022,69
Democratic Republic of Congo,1/10/2022,4397
Costa Rica,2/3/2022,14020
Jamaica,1/11/2022,3846
Bhutan,2/9/2022,4857
Saint Kitts and Nevis,1/29/2022,41
Chad,1/2/2022,2544
Sweden,2/4/2022,58290
Tunisia,2/7/2022,9380
Malaysia,1/7/2022,188481
Pakistan,1/9/2022,633238
Lower middle income,1/5/2022,13429806
Timor,2/11/2022,649
Russia,1/30/2022,307578
Oceania,2/17/2022,195715
Palestine,1/12/2022,2151
Kosovo,2/16/2022,1136
Bolivia,2/6/2022,35038
Zambia,1/30/2022,14022
Cambodia,1/8/2022,48211
Bosnia and Herzegovina,1/17/2022,4315
Lithuania,1/14/2022,11744
Malawi,1/13/2022,3429
Turkey,2/7/2022,163407
European Union,2/2/2022,1717964
Saint Kitts and Nevis,1/2/2022,71
United States,1/18/2022,977730
Tajikistan,1/8/2022,61668
Seychelles,1/11/2022,347
Brazil,2/11/2022,1290790
Uruguay,1/7/2022,4701
Kiribati,2/3/2022,330
Turkey,1/13/2022,494723
Comoros,1/15/2022,609
Afghanistan,2/11/2022,14061
Namibia,1/19/2022,908
Scotland,2/10/2022,5885
Sao Tome and Principe,1/16/2022,384
Serbia,2/11/2022,3302
Haiti,1/4/2022,527
Jordan,2/7/2022,15159
Anguilla,1/18/2022,26
Indonesia,1/16/2022,1252137
Czechia,1/24/2022,40301
Malaysia,1/17/2022,226929
Mozambique,1/18/2022,226094
Liechtenstein,1/11/2022,250
Mali,2/3/2022,
Andorra,1/13/2022,865
Guinea,1/17/2022,152951
England,1/8/2022,217699
Bermuda,2/13/2022,158
Greece,2/15/2022,31412
Thailand,1/23/2022,438395
Chad,1/25/2022,1229
Oceania,1/1/2022,85482
Mexico,2/15/2022,460366
Kiribati,1/15/2022,625
Hong Kong,1/22/2022,38779
Solomon Islands,1/15/2022,760
Malaysia,1/16/2022,224011
Djibouti,1/24/2022,567
United Kingdom,2/7/2022,72494
Canada,1/10/2022,391079
Egypt,1/5/2022,411966
Malta,1/24/2022,3289
Chad,1/26/2022,1229
Switzerland,1/26/2022,35520
Colombia,1/9/2022,258249
Wallis and Futuna,1/5/2022,7
Chile,1/1/2022,127050
Niger,1/28/2022,972
San Marino,1/5/2022,172
European Union,1/20/2022,2765946
Panama,1/18/2022,27329
Kiribati,1/29/2022,330
Dominican Republic,2/3/2022,39412
Kyrgyzstan,2/14/2022,8837
Zimbabwe,1/20/2022,12561
Somalia,1/3/2022,5028
Gambia,1/18/2022,2299
Iran,2/17/2022,251148
Uruguay,1/5/2022,4568
Mauritania,1/17/2022,6561
North Macedonia,1/6/2022,1615
Latvia,2/2/2022,4516
Uruguay,2/10/2022,8897
Ukraine,1/8/2022,48915
Portugal,2/12/2022,56442
Barbados,1/1/2022,194
Serbia,2/9/2022,3283
Algeria,1/15/2022,17131
Syria,1/10/2022,4079
Mozambique,1/12/2022,301749
Canada,2/15/2022,109533
Taiwan,2/11/2022,206015
Cayman Islands,2/3/2022,91
New Caledonia,2/8/2022,101
Malawi,1/18/2022,1835
Oman,1/7/2022,11708
Japan,2/3/2022,398736
Chile,1/12/2022,97723
Germany,1/12/2022,623933
Greenland,1/9/2022,38
Peru,1/24/2022,141304
Democratic Republic of Congo,1/7/2022,2352
Maldives,2/19/2022,1721
Kuwait,1/3/2022,14530
Myanmar,1/2/2022,206694
Canada,1/2/2022,238969
Ecuador,2/5/2022,57257
Timor,2/14/2022,729
Mexico,2/18/2022,674834
North America,1/27/2022,2292619
South Korea,1/12/2022,439259
Antigua and Barbuda,1/12/2022,103
Thailand,1/15/2022,473154
Cote d'Ivoire,1/17/2022,12021
Albania,1/4/2022,5669
Oman,1/31/2022,16068
New Zealand,2/14/2022,53493
Jamaica,2/13/2022,2105
Tanzania,1/4/2022,33124
Indonesia,1/22/2022,1252137
Somalia,1/16/2022,5028
San Marino,2/1/2022,179
Qatar,1/27/2022,26784
Algeria,1/1/2022,22589
Malaysia,2/12/2022,143661
Kosovo,2/17/2022,1063
Iraq,1/25/2022,45840
Burkina Faso,1/4/2022,10718
Croatia,2/18/2022,3070
Hungary,2/1/2022,22101
Chad,1/23/2022,1229
Bhutan,1/22/2022,29022
United Kingdom,1/31/2022,95550
Lebanon,2/15/2022,9466
Norway,1/23/2022,39657
Australia,2/17/2022,141889
Saint Lucia,1/7/2022,100
Mexico,2/16/2022,517553
Guinea,1/27/2022,15190
Eswatini,1/15/2022,2307
Belarus,1/10/2022,40597
United Kingdom,1/9/2022,268621
United Arab Emirates,1/21/2022,32934
Turkey,1/21/2022,247116
Tanzania,1/17/2022,33124
Latvia,2/19/2022,1682
Mauritania,2/8/2022,4259
Nepal,2/6/2022,372902
Nepal,1/26/2022,232436
Venezuela,2/4/2022,229940
New Zealand,2/1/2022,47848
Chad,1/31/2022,1234
Lebanon,1/12/2022,28195
Singapore,1/23/2022,36921
Ecuador,1/7/2022,80177
Botswana,2/7/2022,2733
Colombia,1/25/2022,245006
Guyana,2/1/2022,1674
Vanuatu,1/2/2022,736
High income,1/19/2022,6113501
Liberia,1/26/2022,1580
China,2/12/2022,5385000
Mauritania,1/21/2022,5875
Denmark,1/6/2022,45413
Australia,1/29/2022,232428
High income,2/11/2022,3483006
Armenia,2/9/2022,4619
Portugal,1/4/2022,59345
India,1/25/2022,7758004
Jersey,1/15/2022,360
Guinea-Bissau,1/14/2022,143
Guinea-Bissau,1/20/2022,317
France,2/17/2022,161028
Iran,1/26/2022,385202
Japan,1/28/2022,250387
Lower middle income,1/31/2022,9410883
Low income,2/12/2022,364447
Zimbabwe,2/4/2022,10237
Lithuania,1/26/2022,6018
Iceland,1/23/2022,2363
Turkey,1/23/2022,216195
Costa Rica,1/24/2022,11140
Burundi,1/24/2022,62
Costa Rica,1/15/2022,18708
Jordan,1/15/2022,35491
Armenia,2/6/2022,4415
Bolivia,1/7/2022,99077
Papua New Guinea,2/1/2022,274
Upper middle income,2/7/2022,5145852
Low income,1/6/2022,768863
Palestine,1/10/2022,3012
Philippines,1/18/2022,763157
Finland,2/17/2022,9936
Suriname,1/21/2022,202
Greece,1/4/2022,73949
Scotland,1/26/2022,10424
North America,2/2/2022,1711203
Ghana,2/4/2022,84487
Niger,1/20/2022,972
Madagascar,2/4/2022,5727
Nepal,1/28/2022,252484
Bhutan,2/13/2022,7187
Switzerland,2/6/2022,16168
Guinea-Bissau,1/13/2022,131
Hong Kong,2/19/2022,85929
Slovakia,1/23/2022,13692
Bangladesh,1/27/2022,854891
Mexico,2/13/2022,407567
Curacao,1/24/2022,394
India,1/18/2022,5452050
British Virgin Islands,2/6/2022,6
Poland,1/3/2022,116273
Finland,1/24/2022,47288
Portugal,1/18/2022,81930
Uruguay,2/11/2022,7241
Aruba,2/15/2022,54
Belize,2/5/2022,593
Laos,2/14/2022,42107
Burundi,1/18/2022,56
San Marino,1/23/2022,342
Dominican Republic,1/16/2022,17863
Solomon Islands,1/13/2022,760
Dominica,1/16/2022,38
Africa,2/12/2022,1832913
Cuba,1/15/2022,183021
Greenland,1/21/2022,52
Andorra,1/14/2022,865
Norway,1/1/2022,16233
Moldova,2/12/2022,4817
Russia,1/22/2022,304067
Ukraine,2/6/2022,59718
Myanmar,1/8/2022,152764
Comoros,1/22/2022,609
Guinea,1/30/2022,11953
China,2/1/2022,3136714
Saint Kitts and Nevis,2/14/2022,220
Mauritania,2/5/2022,4508
Sri Lanka,1/26/2022,63769
South America,2/6/2022,2187185
Dominican Republic,1/17/2022,20772
Hong Kong,2/16/2022,83056
Mauritania,2/13/2022,3015
Venezuela,2/11/2022,128391
Singapore,1/28/2022,33336
Upper middle income,1/12/2022,10971878
Dominican Republic,1/8/2022,17752
Kazakhstan,1/30/2022,18049
Liechtenstein,1/18/2022,263
Nicaragua,1/20/2022,37999
Australia,2/4/2022,222311
Sweden,1/11/2022,43208
Czechia,1/9/2022,74795
Cyprus,1/18/2022,5482
Benin,1/25/2022,14887
Estonia,1/19/2022,4194
Cook Islands,1/24/2022,6
United Arab Emirates,1/31/2022,30729
Liberia,1/17/2022,1580
Moldova,2/20/2022,4905
Slovakia,2/5/2022,4865
Lithuania,2/9/2022,1819
Kazakhstan,2/2/2022,16821
Latvia,1/28/2022,5688
French Polynesia,2/5/2022,217
Spain,1/25/2022,232107
Kyrgyzstan,1/27/2022,8581
Cape Verde,1/12/2022,2334
South Korea,1/10/2022,448081
Namibia,1/15/2022,908
Nigeria,1/5/2022,138965
Paraguay,1/14/2022,27583
Syria,2/11/2022,2829
India,2/4/2022,5964928
England,1/11/2022,207160
Belgium,2/10/2022,31389
Moldova,1/15/2022,5972
South Africa,1/22/2022,65180
Democratic Republic of Congo,1/12/2022,5760
Albania,1/1/2022,5843
Uruguay,2/15/2022,5820
Hong Kong,2/15/2022,81663
Honduras,1/26/2022,29581
Montserrat,1/5/2022,5
High income,1/16/2022,6761990
Belarus,1/18/2022,58008
Slovenia,1/19/2022,7500
Belgium,2/14/2022,33732
Bermuda,1/3/2022,214
Kenya,1/17/2022,61315
Mali,2/11/2022,
Malta,2/11/2022,1224
Turks and Caicos Islands,1/2/2022,122
Italy,1/2/2022,452111
El Salvador,1/28/2022,9884
Kosovo,1/14/2022,2955
Croatia,1/21/2022,12666
South America,1/5/2022,1301207
Finland,1/27/2022,46080
Gambia,1/11/2022,2299
British Virgin Islands,1/26/2022,10
Sri Lanka,2/8/2022,121304
New Caledonia,1/15/2022,180
Benin,1/11/2022,16074
Poland,2/10/2022,76542
Madagascar,1/11/2022,6001
Samoa,1/31/2022,401
Taiwan,1/13/2022,67395
Mauritania,2/11/2022,3513
Czechia,1/25/2022,37382
Ecuador,1/5/2022,55341
Bangladesh,2/3/2022,957674
Curacao,1/13/2022,1210
Canada,1/8/2022,320012
Eswatini,2/17/2022,
Moldova,2/4/2022,4951
High income,1/21/2022,5828433
Sint Maarten (Dutch part),2/10/2022,59
Ghana,1/9/2022,59476
Honduras,1/22/2022,45920
Bermuda,1/8/2022,183
Gibraltar,1/22/2022,118
Faeroe Islands,1/2/2022,410
Togo,1/7/2022,4723
Senegal,2/6/2022,34340
Moldova,2/6/2022,5361
World,2/9/2022,20287917
Algeria,1/12/2022,19860
Uganda,1/31/2022,38994
Papua New Guinea,1/11/2022,650
Austria,1/17/2022,41744
Cambodia,1/17/2022,128622
Kazakhstan,1/8/2022,8379
Asia,1/14/2022,24417250
Northern Ireland,1/10/2022,7871
Aruba,2/6/2022,61
Georgia,2/19/2022,3160
Burundi,1/12/2022,41
El Salvador,1/9/2022,12606
South Sudan,1/23/2022,2682
Angola,2/5/2022,80077
Curacao,2/9/2022,192
Czechia,2/3/2022,25976
Afghanistan,1/3/2022,17604
Zambia,1/23/2022,20249
El Salvador,1/6/2022,8682
Kosovo,1/31/2022,4178
Slovenia,2/14/2022,1836
Honduras,1/14/2022,7298
Timor,1/24/2022,1527
Finland,1/14/2022,47469
Kyrgyzstan,2/20/2022,10460
Bolivia,1/2/2022,46509
Jersey,1/31/2022,129
Angola,2/9/2022,66547
Switzerland,2/3/2022,19125
Cook Islands,1/22/2022,5
Israel,1/11/2022,77192
South Africa,1/21/2022,64953
Jersey,1/27/2022,155
Sri Lanka,1/17/2022,88504
Guernsey,1/26/2022,77
Israel,2/18/2022,4096
Aruba,1/22/2022,153
Saint Lucia,2/16/2022,68
Jordan,2/1/2022,15005
Ethiopia,2/19/2022,753282
British Virgin Islands,1/7/2022,11
Kiribati,1/22/2022,330
Dominican Republic,2/17/2022,17751
Colombia,1/14/2022,249004
El Salvador,1/11/2022,15221
Hong Kong,2/3/2022,24336
South Sudan,1/25/2022,2758
Greece,1/24/2022,60801
Benin,2/3/2022,14887
Japan,2/6/2022,500114
Azerbaijan,1/14/2022,25887
Nigeria,1/12/2022,250175
Barbados,1/7/2022,244
Ethiopia,1/11/2022,528
Sao Tome and Principe,1/9/2022,384
South Africa,1/2/2022,24664
Hungary,1/2/2022,10347
Spain,1/31/2022,183986
Luxembourg,1/17/2022,6698
Syria,1/4/2022,77860
Israel,1/30/2022,10681
Lower middle income,2/8/2022,9137074
Singapore,1/26/2022,34223
Mauritania,1/5/2022,61459
Democratic Republic of Congo,1/14/2022,5082
Nepal,1/8/2022,218708
North America,2/1/2022,1747100
European Union,1/22/2022,2481023
Eswatini,2/2/2022,1736
Montenegro,1/9/2022,658
San Marino,2/5/2022,72
Guatemala,2/9/2022,48993
Saint Kitts and Nevis,2/9/2022,220
Taiwan,1/17/2022,353056
Belarus,1/23/2022,55068
San Marino,1/20/2022,296
Samoa,2/7/2022,401
Madagascar,1/5/2022,7645
Bahamas,1/8/2022,634
Cape Verde,2/3/2022,2853
Lebanon,2/3/2022,13633
Gambia,1/5/2022,2299
Suriname,1/5/2022,236
Sri Lanka,2/13/2022,56803
Samoa,1/5/2022,57
Morocco,1/3/2022,62250
Cape Verde,1/1/2022,968
Czechia,2/11/2022,13693
Japan,1/15/2022,124978
Isle of Man,1/1/2022,375
Scotland,1/3/2022,21250
Spain,1/12/2022,204594
Peru,1/3/2022,180110
San Marino,1/16/2022,233
Germany,1/17/2022,624653
Libya,1/31/2022,10899
Croatia,2/16/2022,3342
Canada,2/18/2022,89424
Cameroon,1/9/2022,254
Botswana,1/14/2022,2733
United States,2/16/2022,361977
Jersey,1/24/2022,178
Burundi,1/5/2022,41
Bahamas,1/12/2022,656
Colombia,1/18/2022,277851
Africa,1/7/2022,1828074
Mexico,1/30/2022,723325
Kenya,1/26/2022,64358
Singapore,1/18/2022,42687
Montenegro,1/6/2022,915
Cote d'Ivoire,1/7/2022,32293
Hong Kong,2/5/2022,25529
Mexico,1/19/2022,593054
Croatia,1/29/2022,7123
Bangladesh,2/5/2022,957674
Greece,2/12/2022,34739
Saint Vincent and the Grenadines,1/5/2022,82
Azerbaijan,1/4/2022,12957
United States,1/25/2022,758528
Maldives,1/13/2022,535
Malaysia,1/29/2022,180178
Saint Lucia,1/25/2022,82
Uruguay,1/1/2022,4128
Liechtenstein,1/24/2022,156
India,1/6/2022,7610504
Costa Rica,1/21/2022,14246
Antigua and Barbuda,2/3/2022,18
Chile,1/13/2022,91727
Timor,1/20/2022,1279
Philippines,2/14/2022,412525
World,1/4/2022,31112972
South Korea,1/28/2022,304584
Slovenia,2/4/2022,3013
Saint Lucia,1/17/2022,136
Slovenia,1/20/2022,5861
Laos,1/10/2022,35334
Kenya,2/14/2022,236375
Dominica,1/20/2022,39
Mali,2/5/2022,
Botswana,1/13/2022,2733
Eswatini,2/11/2022,949
New Zealand,1/6/2022,19023
Oman,1/30/2022,16068
Scotland,1/15/2022,19104
San Marino,1/9/2022,130
Bahamas,1/26/2022,434
Saint Lucia,2/15/2022,75
Cambodia,2/2/2022,46879
Myanmar,1/4/2022,188717
Africa,2/9/2022,1381450
Slovakia,2/9/2022,3827
Japan,1/27/2022,237492
Wales,1/5/2022,14671
Panama,1/28/2022,19563
Comoros,1/8/2022,609
